57,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
58,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
59,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
60,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
61,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
62,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
63,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
64,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
65,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
66,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
67,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
68,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
69,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
70,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
71,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
72,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
73,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
74,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
75,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
76,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
77,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
78,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
79,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
80,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
81,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
82,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
83,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
84,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
85,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
86,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
87,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
88,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
89,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
90,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
91,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
92,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
93,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
94,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
95,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
96,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
97,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
98,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
99,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
100,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
101,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
102,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
103,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
104,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
105,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
106,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
107,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
108,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
109,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
110,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
111,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
112,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
113,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
114,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
115,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
116,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
117,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
118,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
119,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
120,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
121,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
122,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
123,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
124,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
125,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
126,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
127,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
128,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
129,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
130,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
131,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
132,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
133,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
134,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
135,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
136,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
137,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
138,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
139,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
140,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
141,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
142,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
143,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
144,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
145,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
146,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
147,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
148,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
149,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
150,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
151,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
152,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
153,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
154,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
155,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
156,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
157,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
158,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
159,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
160,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
161,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
162,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
163,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
164,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
165,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
166,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
167,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
168,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
169,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
170,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
171,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
172,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
173,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
174,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,125,160,0,0,0
175,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
176,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
177,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
178,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
179,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
180,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
181,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
182,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
183,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
184,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
185,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
186,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
187,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
188,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
189,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
190,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
191,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
192,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
193,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
194,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
195,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
196,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
197,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
198,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
199,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
200,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
201,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
202,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
203,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
204,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,124,160,0,0,0
205,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
206,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
207,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
208,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
209,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
210,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
211,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
212,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
213,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
214,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
215,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
216,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
217,60,{'Description': 'N/A'},10-10,Left or right ear lobe,"Electro-Cap International, Inc.",motion,64,continuous,123,160,0,0,0
